2026-09-04 12:53:05 | INFO     | Starting translation: source=fa target=ar | mode=execute
2026-09-04 12:53:05 | INFO     | Table ready: dbo.PageContentLocalize | base=PageContent | fk=PageContentId | translatable_columns=Title, Description | pending=85
2026-09-04 12:53:05 | INFO     | Preparation summary: discovered=1 eligible=1 skipped=0 pending_rows=85
2026-09-04 12:53:06 | INFO     | [------------------------]   1.18% | table 1/1 [------------------------]   1.18% | dbo.PageContentLocalize.PageContentId=1 | status=inserted | inserted=1 skipped_existing=0 failed=0
2026-09-04 12:53:06 | INFO     | [#-----------------------]   2.35% | table 1/1 [#-----------------------]   2.35% | dbo.PageContentLocalize.PageContentId=2 | status=inserted | inserted=2 skipped_existing=0 failed=0
2026-09-04 12:53:07 | INFO     | [#-----------------------]   3.53% | table 1/1 [#-----------------------]   3.53% | dbo.PageContentLocalize.PageContentId=3 | status=inserted | inserted=3 skipped_existing=0 failed=0
2026-09-04 12:53:07 | INFO     | [#-----------------------]   4.71% | table 1/1 [#-----------------------]   4.71% | dbo.PageContentLocalize.PageContentId=4 | status=inserted | inserted=4 skipped_existing=0 failed=0
2026-09-04 12:53:08 | INFO     | [#-----------------------]   5.88% | table 1/1 [#-----------------------]   5.88% | dbo.PageContentLocalize.PageContentId=5 | status=inserted | inserted=5 skipped_existing=0 failed=0
2026-09-04 12:53:09 | INFO     | [##----------------------]   7.06% | table 1/1 [##----------------------]   7.06% | dbo.PageContentLocalize.PageContentId=6 | status=inserted | inserted=6 skipped_existing=0 failed=0
2026-09-04 12:53:09 | INFO     | [##----------------------]   8.24% | table 1/1 [##----------------------]   8.24% | dbo.PageContentLocalize.PageContentId=7 | status=inserted | inserted=7 skipped_existing=0 failed=0
2026-09-04 12:53:09 | INFO     | [##----------------------]   9.41% | table 1/1 [##----------------------]   9.41% | dbo.PageContentLocalize.PageContentId=8 | status=inserted | inserted=8 skipped_existing=0 failed=0
2026-09-04 12:53:10 | INFO     | [###---------------------]  10.59% | table 1/1 [###---------------------]  10.59% | dbo.PageContentLocalize.PageContentId=9 | status=inserted | inserted=9 skipped_existing=0 failed=0
2026-09-04 12:53:10 | INFO     | [###---------------------]  11.76% | table 1/1 [###---------------------]  11.76% | dbo.PageContentLocalize.PageContentId=10 | status=inserted | inserted=10 skipped_existing=0 failed=0
2026-09-04 12:53:10 | INFO     | [###---------------------]  12.94% | table 1/1 [###---------------------]  12.94% | dbo.PageContentLocalize.PageContentId=11 | status=inserted | inserted=11 skipped_existing=0 failed=0
2026-09-04 12:53:11 | INFO     | [###---------------------]  14.12% | table 1/1 [###---------------------]  14.12% | dbo.PageContentLocalize.PageContentId=12 | status=inserted | inserted=12 skipped_existing=0 failed=0
2026-09-04 12:53:11 | INFO     | [####--------------------]  15.29% | table 1/1 [####--------------------]  15.29% | dbo.PageContentLocalize.PageContentId=13 | status=inserted | inserted=13 skipped_existing=0 failed=0
2026-09-04 12:53:12 | INFO     | [####--------------------]  16.47% | table 1/1 [####--------------------]  16.47% | dbo.PageContentLocalize.PageContentId=14 | status=inserted | inserted=14 skipped_existing=0 failed=0
2026-09-04 12:53:12 | INFO     | [####--------------------]  17.65% | table 1/1 [####--------------------]  17.65% | dbo.PageContentLocalize.PageContentId=15 | status=inserted | inserted=15 skipped_existing=0 failed=0
2026-09-04 12:53:13 | INFO     | [#####-------------------]  18.82% | table 1/1 [#####-------------------]  18.82% | dbo.PageContentLocalize.PageContentId=16 | status=inserted | inserted=16 skipped_existing=0 failed=0
2026-09-04 12:53:13 | INFO     | [#####-------------------]  20.00% | table 1/1 [#####-------------------]  20.00% | dbo.PageContentLocalize.PageContentId=17 | status=inserted | inserted=17 skipped_existing=0 failed=0
2026-09-04 12:53:14 | INFO     | [#####-------------------]  21.18% | table 1/1 [#####-------------------]  21.18% | dbo.PageContentLocalize.PageContentId=18 | status=inserted | inserted=18 skipped_existing=0 failed=0
2026-09-04 12:53:14 | INFO     | [#####-------------------]  22.35% | table 1/1 [#####-------------------]  22.35% | dbo.PageContentLocalize.PageContentId=19 | status=inserted | inserted=19 skipped_existing=0 failed=0
2026-09-04 12:53:15 | INFO     | [######------------------]  23.53% | table 1/1 [######------------------]  23.53% | dbo.PageContentLocalize.PageContentId=20 | status=inserted | inserted=20 skipped_existing=0 failed=0
2026-09-04 12:53:15 | INFO     | [######------------------]  24.71% | table 1/1 [######------------------]  24.71% | dbo.PageContentLocalize.PageContentId=21 | status=inserted | inserted=21 skipped_existing=0 failed=0
2026-09-04 12:53:16 | INFO     | [######------------------]  25.88% | table 1/1 [######------------------]  25.88% | dbo.PageContentLocalize.PageContentId=22 | status=inserted | inserted=22 skipped_existing=0 failed=0
2026-09-04 12:53:16 | INFO     | [######------------------]  27.06% | table 1/1 [######------------------]  27.06% | dbo.PageContentLocalize.PageContentId=23 | status=inserted | inserted=23 skipped_existing=0 failed=0
2026-09-04 12:53:17 | INFO     | [#######-----------------]  28.24% | table 1/1 [#######-----------------]  28.24% | dbo.PageContentLocalize.PageContentId=24 | status=inserted | inserted=24 skipped_existing=0 failed=0
2026-09-04 12:53:17 | INFO     | [#######-----------------]  29.41% | table 1/1 [#######-----------------]  29.41% | dbo.PageContentLocalize.PageContentId=25 | status=inserted | inserted=25 skipped_existing=0 failed=0
2026-09-04 12:53:18 | INFO     | [#######-----------------]  30.59% | table 1/1 [#######-----------------]  30.59% | dbo.PageContentLocalize.PageContentId=26 | status=inserted | inserted=26 skipped_existing=0 failed=0
2026-09-04 12:53:18 | INFO     | [########----------------]  31.76% | table 1/1 [########----------------]  31.76% | dbo.PageContentLocalize.PageContentId=27 | status=inserted | inserted=27 skipped_existing=0 failed=0
2026-09-04 12:53:19 | INFO     | [########----------------]  32.94% | table 1/1 [########----------------]  32.94% | dbo.PageContentLocalize.PageContentId=28 | status=inserted | inserted=28 skipped_existing=0 failed=0
2026-09-04 12:53:19 | INFO     | [########----------------]  34.12% | table 1/1 [########----------------]  34.12% | dbo.PageContentLocalize.PageContentId=29 | status=inserted | inserted=29 skipped_existing=0 failed=0
2026-09-04 12:53:20 | INFO     | [########----------------]  35.29% | table 1/1 [########----------------]  35.29% | dbo.PageContentLocalize.PageContentId=30 | status=inserted | inserted=30 skipped_existing=0 failed=0
2026-09-04 12:53:20 | INFO     | [#########---------------]  36.47% | table 1/1 [#########---------------]  36.47% | dbo.PageContentLocalize.PageContentId=31 | status=inserted | inserted=31 skipped_existing=0 failed=0
2026-09-04 12:53:21 | INFO     | [#########---------------]  37.65% | table 1/1 [#########---------------]  37.65% | dbo.PageContentLocalize.PageContentId=32 | status=inserted | inserted=32 skipped_existing=0 failed=0
2026-09-04 12:53:22 | INFO     | [#########---------------]  38.82% | table 1/1 [#########---------------]  38.82% | dbo.PageContentLocalize.PageContentId=33 | status=inserted | inserted=33 skipped_existing=0 failed=0
2026-09-04 12:53:23 | INFO     | [##########--------------]  40.00% | table 1/1 [##########--------------]  40.00% | dbo.PageContentLocalize.PageContentId=34 | status=inserted | inserted=34 skipped_existing=0 failed=0
2026-09-04 12:53:23 | INFO     | [##########--------------]  41.18% | table 1/1 [##########--------------]  41.18% | dbo.PageContentLocalize.PageContentId=35 | status=inserted | inserted=35 skipped_existing=0 failed=0
2026-09-04 12:53:24 | INFO     | [##########--------------]  42.35% | table 1/1 [##########--------------]  42.35% | dbo.PageContentLocalize.PageContentId=36 | status=inserted | inserted=36 skipped_existing=0 failed=0
2026-09-04 12:53:25 | INFO     | [##########--------------]  43.53% | table 1/1 [##########--------------]  43.53% | dbo.PageContentLocalize.PageContentId=37 | status=inserted | inserted=37 skipped_existing=0 failed=0
2026-09-04 12:53:26 | INFO     | [###########-------------]  44.71% | table 1/1 [###########-------------]  44.71% | dbo.PageContentLocalize.PageContentId=38 | status=inserted | inserted=38 skipped_existing=0 failed=0
2026-09-04 12:53:26 | INFO     | [###########-------------]  45.88% | table 1/1 [###########-------------]  45.88% | dbo.PageContentLocalize.PageContentId=39 | status=inserted | inserted=39 skipped_existing=0 failed=0
2026-09-04 12:53:27 | INFO     | [###########-------------]  47.06% | table 1/1 [###########-------------]  47.06% | dbo.PageContentLocalize.PageContentId=40 | status=inserted | inserted=40 skipped_existing=0 failed=0
2026-09-04 12:53:27 | INFO     | [############------------]  48.24% | table 1/1 [############------------]  48.24% | dbo.PageContentLocalize.PageContentId=41 | status=inserted | inserted=41 skipped_existing=0 failed=0
